Country,Subregion,ISO,Start_Year,event_count,total_deaths,total_affected,total_damage,unique_types,storm_count,earthquake_count,epidemic_count,flood_count,extreme_temperature_count,mass_movement_wet_count,volcanic_activity_count,other_count,drought_count,wildfire_count,prev_year_count,prev_total_deaths,prev_total_affected,prev_total_damage,log_prev_total_deaths,log_prev_total_affected,log_prev_total_damage,High_Occurrence
Nepal,Southern Asia,NPL,2004,1,185.0,800015.0,107022.0,1,0,0,0,1,0,0,0,0,0,0,2,287.0,64354.0,197676.0,5.662960480135946,11.072169910083478,12.194389664505247,0
Nepal,Southern Asia,NPL,2005,3,88.0,31900.0,234609.5,2,0,0,0,2,0,1,0,0,0,0,1,185.0,800015.0,107022.0,5.225746673713202,13.592387006450068,11.580799043615928,1
Nepal,Southern Asia,NPL,2006,4,213.0,300300.0,512484.0,3,0,0,0,1,0,2,0,0,1,0,3,88.0,31900.0,234609.5,4.48863636973214,10.370392636243981,12.365681971233194,1
Nepal,Southern Asia,NPL,2007,1,214.0,640706.0,3631.0,1,0,0,0,1,0,0,0,0,0,0,4,213.0,300300.0,512484.0,5.365976015021851,12.612540583969206,13.147026721273692,0
Nepal,Southern Asia,NPL,2008,2,115.0,250003.0,107064.0,1,0,0,0,2,0,0,0,0,0,0,1,214.0,640706.0,3631.0,5.3706380281276624,13.370327533117608,8.197538739721184,0
Nepal,Southern Asia,NPL,2009,6,496.0,645060.0,770945.0,5,0,0,1,2,1,1,0,0,1,0,2,115.0,250003.0,107064.0,4.7535901911063645,12.429232196716384,11.581191405640316,1
Nepal,Southern Asia,NPL,2010,4,223.0,33372.0,415329.0,2,0,0,2,2,0,0,0,0,0,0,6,496.0,645060.0,770945.0,6.208590026096629,13.377100164949516,13.555373611182121,1
Nepal,Southern Asia,NPL,2011,7,232.0,220507.0,450478.5,4,0,1,0,2,2,2,0,0,0,0,4,223.0,33372.0,415329.0,5.4116460518550396,10.415502468813338,12.936828663947036,1
Nepal,Southern Asia,NPL,2012,2,83.0,305.0,21931.5,2,0,0,0,1,0,1,0,0,0,0,7,232.0,220507.0,450478.5,5.4510384535657,12.30368925439003,13.018067850000696,0
Nepal,Southern Asia,NPL,2013,3,244.0,21923.0,304698.0,2,0,0,0,2,1,0,0,0,0,0,2,83.0,305.0,21931.5,4.430816798843313,5.723585101952381,9.995724834002539,1
Nepal,Southern Asia,NPL,2014,6,573.0,208245.0,458944.5,3,1,0,0,3,0,2,0,0,0,0,3,244.0,21923.0,304698.0,5.501258210544727,9.995337206166006,12.627079683051775,1
Nepal,Southern Asia,NPL,2015,4,9034.0,5642186.0,6993330.5,2,0,2,0,0,0,2,0,0,0,0,6,573.0,208245.0,458944.5,6.352629396319567,12.246475352161546,13.036686745609517,1
Nepal,Southern Asia,NPL,2016,3,174.0,22107.0,455122.5,2,0,0,0,2,0,0,0,0,0,1,4,9034.0,5642186.0,6993330.5,9.10886120302633,15.5457823142699,15.760467610109849,1
Nepal,Southern Asia,NPL,2017,3,198.0,1713634.0,889031.5,2,0,0,0,2,0,1,0,0,0,0,3,174.0,22107.0,455122.5,5.1647859739235145,10.003694812953153,13.028324089674445,1
Nepal,Southern Asia,NPL,2018,2,65.0,6506.0,197676.0,2,0,0,0,1,1,0,0,0,0,0,3,198.0,1713634.0,889031.5,5.293304824724492,14.354127403303638,13.697889071758075,0
Nepal,Southern Asia,NPL,2019,2,147.0,97395.0,347743.0,2,1,0,0,1,0,0,0,0,0,0,2,65.0,6506.0,197676.0,4.189654742026425,8.780633799494984,12.194389664505247,0
Nepal,Southern Asia,NPL,2020,1,448.0,117677.0,121204.0,1,0,0,0,1,0,0,0,0,0,0,2,147.0,97395.0,347743.0,4.997212273764115,11.486540421025516,12.759221855862577,0
Nepal,Southern Asia,NPL,2021,4,251.0,3941.0,428088.0,1,0,0,0,4,0,0,0,0,0,0,1,448.0,117677.0,121204.0,6.1070228877422545,11.675707359889566,11.705238605891836,1
Nepal,Southern Asia,NPL,2022,6,227.0,67113.0,537166.5,5,1,1,1,2,0,1,0,0,0,0,4,251.0,3941.0,428088.0,5.529429087511423,8.279443487712665,12.967086396871826,1
Nepal,Southern Asia,NPL,2023,4,222.0,338745.0,415092.0,3,0,2,1,1,0,0,0,0,0,0,6,227.0,67113.0,537166.5,5.429345628954441,11.114147945011881,13.194065242917992,1
Nepal,Southern Asia,NPL,2024,5,395.5,2593360.0,613135.5,3,0,0,0,2,0,2,0,1,0,0,4,222.0,338745.0,415092.0,5.407171771460119,12.73300584298825,12.936257870492533,1
Oman,Western Asia,OMN,2007,1,76.0,20000.0,5900321.0,1,1,0,0,0,0,0,0,0,0,0,1,30.0,14400.0,1705.0,3.4339872044851463,9.575052927597383,7.441906728051625,1
Oman,Western Asia,OMN,2010,1,16.0,14400.0,1438574.0,1,1,0,0,0,0,0,0,0,0,0,1,76.0,20000.0,5900321.0,4.343805421853684,9.90353755128617,15.590517483657903,1
Oman,Western Asia,OMN,2011,1,14.0,200.0,97437.0,1,1,0,0,0,0,0,0,0,0,0,1,16.0,14400.0,1438574.0,2.833213344056216,9.575052927597383,14.179163598257999,1
Oman,Western Asia,OMN,2015,1,12.0,6000.0,292491.0,1,1,0,0,0,0,0,0,0,0,0,1,14.0,200.0,97437.0,2.70805020110221,5.303304908059076,11.486971557281514,1
Oman,Western Asia,OMN,2016,1,2.0,20000.0,107022.0,1,0,0,0,1,0,0,0,0,0,0,1,12.0,6000.0,292491.0,2.5649493574615367,8.699681400989514,12.586192594852667,1
Oman,Western Asia,OMN,2017,1,3.0,200.0,107022.0,1,0,0,0,1,0,0,0,0,0,0,1,2.0,20000.0,107022.0,1.0986122886681096,9.90353755128617,11.580799043615928,1
Oman,Western Asia,OMN,2018,2,18.0,28800.0,194874.0,1,2,0,0,0,0,0,0,0,0,0,1,3.0,200.0,107022.0,1.3862943611198906,5.303304908059076,11.580799043615928,1
Oman,Western Asia,OMN,2019,1,6.0,20000.0,107022.0,1,0,0,0,1,0,0,0,0,0,0,2,18.0,28800.0,194874.0,2.9444389791664403,10.268165387743457,12.180113606360077,1
Oman,Western Asia,OMN,2020,1,3.0,100.0,107022.0,1,0,0,0,1,0,0,0,0,0,0,1,6.0,20000.0,107022.0,1.9459101490553132,9.90353755128617,11.580799043615928,1
Oman,Western Asia,OMN,2021,2,20.0,14490.0,190049.0,1,2,0,0,0,0,0,0,0,0,0,1,3.0,100.0,107022.0,1.3862943611198906,4.61512051684126,11.580799043615928,1
Oman,Western Asia,OMN,2024,2,27.0,1391.0,214044.0,1,0,0,0,2,0,0,0,0,0,0,2,20.0,14490.0,190049.0,3.044522437723423,9.581283046045924,12.155042474417394,1
Pakistan,Southern Asia,PAK,2001,6,288.0,1320283.0,675906.5,5,1,1,1,1,0,2,0,0,0,0,4,133.0,6385.5,392581.5,4.897839799950911,8.761941666482832,12.880501985200352,1
Pakistan,Southern Asia,PAK,2002,10,263.0,192905.5,906916.0,5,1,3,1,3,2,0,0,0,0,0,6,288.0,1320283.0,675906.5,5.666426688112432,14.093357422935938,13.423811511342905,1
Pakistan,Southern Asia,PAK,2003,6,548.0,1294200.0,529722.5,4,1,0,0,3,1,1,0,0,0,0,10,263.0,192905.5,906916.0,5.575949103146316,12.169960894541772,13.717806214435845,1
Pakistan,Southern Asia,PAK,2004,4,50.0,53248.0,419164.0,3,0,1,1,2,0,0,0,0,0,0,6,548.0,1294200.0,529722.5,6.3080984415095305,14.073404074283106,13.180110451283287,0
Pakistan,Southern Asia,PAK,2005,11,74204.0,12671390.5,9238761.5,6,1,1,2,5,1,1,0,0,0,0,4,50.0,53248.0,419164.0,3.9318256327243257,10.882734304052615,12.946019916136876,1
Pakistan,Southern Asia,PAK,2006,9,532.0,68230.0,860373.5,3,0,0,0,7,1,1,0,0,0,0,11,74204.0,12671390.5,9238761.5,11.21458681232992,16.35485737262833,16.038918506077206,1
Pakistan,Southern Asia,PAK,2007,10,911.0,1693011.0,3542606.5,3,1,0,0,6,0,3,0,0,0,0,9,532.0,68230.0,860373.5,6.278521424165844,11.130654286011607,13.665123038558553,1
Pakistan,Southern Asia,PAK,2008,4,249.0,386084.0,378682.0,2,0,1,0,3,0,0,0,0,0,0,10,911.0,1693011.0,3542606.5,6.815639990074331,14.342019749099602,15.080373595887536,0
Pakistan,Southern Asia,PAK,2009,3,102.0,75080.0,321066.0,1,0,0,0,3,0,0,0,0,0,0,4,249.0,386084.0,378682.0,5.521460917862246,12.863812831458795,12.844454722467706,0
Pakistan,Southern Asia,PAK,2010,7,2186.0,20437901.0,14149062.5,3,1,0,0,4,0,2,0,0,0,0,3,102.0,75080.0,321066.0,4.634728988229636,11.226322809738011,12.679405103074025,1
Pakistan,Southern Asia,PAK,2011,2,511.0,5401755.0,3590852.5,2,0,1,0,1,0,0,0,0,0,0,7,2186.0,20437901.0,14149062.5,7.690286020676768,16.83290167615307,16.465158996117697,0
Pakistan,Southern Asia,PAK,2012,5,671.0,5071164.0,3670868.0,2,0,0,0,3,0,2,0,0,0,0,2,511.0,5401755.0,3590852.5,6.238324625039508,15.502234643858445,15.09390047594049,0
Pakistan,Southern Asia,PAK,2013,5,730.0,1698756.0,2470461.0,2,0,3,0,2,0,0,0,0,0,0,5,671.0,5071164.0,3670868.0,6.51025834052315,15.439081132208763,15.115938976742815,0
Pakistan,Southern Asia,PAK,2014,3,410.0,2535855.0,2771402.0,3,1,0,0,1,1,0,0,0,0,0,5,730.0,1698756.0,2470461.0,6.594413459749778,14.34540736511597,14.719915735647925,0
Pakistan,Southern Asia,PAK,2015,10,1892.0,2240244.5,962981.5,4,0,2,0,6,1,0,0,1,0,0,3,410.0,2535855.0,2771402.0,6.018593214496234,14.746041810592692,14.834864248131552,1
Pakistan,Southern Asia,PAK,2016,9,409.0,31095.0,846660.5,3,1,1,0,7,0,0,0,0,0,0,10,1892.0,2240244.5,962981.5,7.545918151209323,14.622096016040063,13.777790518237158,1
Pakistan,Southern Asia,PAK,2017,6,240.0,80135.0,563875.0,4,2,0,1,2,0,1,0,0,0,0,9,409.0,31095.0,846660.5,6.016157159698354,10.344834472532058,13.649056247945785,1
Pakistan,Southern Asia,PAK,2018,2,240.0,10100.0,197676.0,2,0,0,0,1,1,0,0,0,0,0,6,240.0,80135.0,563875.0,5.484796933490655,11.2914804702916,13.24258964815182,0
Pakistan,Southern Asia,PAK,2019,12,456.0,4966176.0,1439445.5,5,1,1,1,8,0,0,0,0,1,0,2,240.0,10100.0,197676.0,5.484796933490655,9.220389707829185,12.194389664505247,1
Pakistan,Southern Asia,PAK,2020,7,646.5,2560668.5,2384065.0,4,1,0,0,4,0,1,0,1,0,0,12,456.0,4966176.0,1439445.5,6.124683390894205,15.418160886783179,14.179769222661179,1
Pakistan,Southern Asia,PAK,2021,8,295.0,87213.0,732637.0,4,2,1,1,4,0,0,0,0,0,0,7,646.5,2560668.5,2384065.0,6.4731187935736925,14.755779305701951,14.684317991347925,1
Pakistan,Southern Asia,PAK,2022,5,1858.0,33044256.5,16699164.0,5,1,1,0,1,1,0,0,0,0,1,8,295.0,87213.0,732637.0,5.69035945432406,11.37612014746894,13.504406998033517,0
Pakistan,Southern Asia,PAK,2023,13,380.0,200268.0,1276332.0,5,1,1,0,9,1,1,0,0,0,0,5,1858.0,33044256.5,16699164.0,7.527793987721444,17.313358357274286,16.63086927613694,1
Pakistan,Southern Asia,PAK,2024,6,1132.0,585908.0,590226.0,3,2,0,0,2,2,0,0,0,0,0,13,380.0,200268.0,1276332.0,5.942799375126701,12.207416741827902,14.059501680626493,1
Philippines,South-eastern Asia,PHL,2001,11,662.0,3624958.0,408284.0,3,6,0,0,3,0,0,2,0,0,0,13,777.0,6425081.5,625698.5,6.656726524178391,15.675720029130046,13.346625502881134,0
Philippines,South-eastern Asia,PHL,2002,12,357.0,3311212.0,342076.0,4,6,1,0,4,0,0,0,0,1,0,11,662.0,3624958.0,408284.0,6.4967749901858625,15.103353535862123,12.919720738939949,0
Philippines,South-eastern Asia,PHL,2003,10,393.0,687749.0,276593.0,3,8,0,0,1,0,1,0,0,0,0,12,357.0,3311212.0,342076.0,5.8805329864007,15.012825145478052,12.742791136901971,0
Philippines,South-eastern Asia,PHL,2004,13,1950.0,3263076.0,965210.0,4,8,0,1,3,0,1,0,0,0,0,10,393.0,687749.0,276593.0,5.976350909297934,13.441180678786822,12.530306006003551,0
Philippines,South-eastern Asia,PHL,2005,4,39.0,213057.0,208499.0,2,2,0,0,2,0,0,0,0,0,0,13,1950.0,3263076.0,965210.0,7.576097340623111,14.998181173213059,13.780102009269813,0
Philippines,South-eastern Asia,PHL,2006,20,3013.0,8612817.0,1013592.0,4,10,0,0,6,0,3,1,0,0,0,4,39.0,213057.0,208499.0,3.6888794541139363,12.269319708094002,12.247694320220994,1
Philippines,South-eastern Asia,PHL,2007,15,203.0,4130577.0,1025908.0,4,8,0,0,5,0,0,1,0,1,0,20,3013.0,8612817.0,1013592.0,8.01102337918644,15.968762116699335,13.829012001887872,1
Philippines,South-eastern Asia,PHL,2008,20,997.0,8474296.0,1335037.5,3,11,0,0,8,0,1,0,0,0,0,15,203.0,4130577.0,1025908.0,5.318119993844216,15.233927906718758,13.841089606822194,1
Philippines,South-eastern Asia,PHL,2009,25,1450.0,13352484.0,2384924.5,5,14,1,0,8,0,1,1,0,0,0,20,997.0,8474296.0,1335037.5,6.905753276311464,15.952548257937751,14.104470688351963,1
Philippines,South-eastern Asia,PHL,2010,15,1180.0,5581507.0,1345412.5,5,3,0,1,9,0,1,1,0,0,0,25,1450.0,13352484.0,2384924.5,7.280008252884188,16.407213067810297,14.684678444919422,1
Philippines,South-eastern Asia,PHL,2011,36,2175.0,11744347.0,2680947.5,6,12,1,3,15,0,3,2,0,0,0,15,1180.0,5581507.0,1345412.5,7.074116816197362,15.534969548742355,14.112211958713875,1
Philippines,South-eastern Asia,PHL,2012,22,2491.0,12545846.0,2427049.5,5,9,3,1,8,0,1,0,0,0,0,36,2175.0,11744347.0,2680947.5,7.685243607975833,16.27888266155,14.801681207783316,1
Philippines,South-eastern Asia,PHL,2013,14,7750.0,25667133.0,16922839.0,3,8,1,0,5,0,0,0,0,0,0,22,2491.0,12545846.0,2427049.5,7.820840879907344,16.344900252442514,14.70218729207364,1
